,date,open,close,high,low,volume,amount,amplitude,flucrange,flucamount,turnoverrate,Date,SMA,SD,Upper_band,RSI,M12
900,2013-09-23,2441.52,2472.29,2473.16,2439.99,80128352,80920687856.0,1.36,1.64,39.78,0.26,2013-09-23,2392.7015,73.05230918033746,2538.806118360675,73.00830960543901,0.050027606710554284
901,2013-09-24,2470.72,2443.89,2470.75,2420.08,97853013,96769831421.0,2.05,-1.15,-28.4,0.32,2013-09-24,2400.5495,69.43265874023183,2539.4148174804636,66.87150075105828,0.03964351044369763
902,2013-09-25,2440.83,2429.03,2455.04,2423.28,90518418,89119216662.0,1.3,-0.61,-14.86,0.3,2013-09-25,2405.2200000000003,67.961295254227,2541.1425905084543,60.743837393686064,0.03727570097448929
903,2013-09-26,2422.63,2384.44,2422.63,2382.53,86236770,84183923178.0,1.65,-1.84,-44.59,0.28,2013-09-26,2407.398,66.4725168852005,2540.3430337704012,54.351976060262125,0.011307246647269897
904,2013-09-27,2382.22,2394.97,2402.2,2379.86,65971508,66383990191.0,0.94,0.44,10.53,0.22,2013-09-27,2410.7435,63.903465046901985,2538.550430093804,56.838210734564896,-0.01870024297204398
905,2013-09-30,2406.21,2409.04,2415.07,2397.22,59513992,60990141884.0,0.75,0.59,14.07,0.19,2013-09-30,2415.28,60.10375126221393,2535.4875025244282,56.61863443859103,-0.026607243150200577
906,2013-10-08,2406.42,2441.81,2446.7,2392.57,84785506,84229908920.0,2.25,1.36,32.77,0.28,2013-10-08,2421.675,55.368051257025336,2532.411102514051,50.17794649741974,-0.016545235592394292
907,2013-10-09,2432.94,2453.58,2453.75,2424.77,76277645,76128340887.0,1.19,0.48,11.77,0.25,2013-10-09,2428.3370000000004,50.319140870003864,2528.975281740008,46.613912988209876,-0.021487880165585893
908,2013-10-10,2455.64,2429.32,2455.98,2422.02,90329706,89468020274.0,1.38,-0.99,-24.26,0.3,2013-10-10,2432.0780000000004,47.22703558902309,2526.5320711780464,41.90614329314359,-0.02393828598979464
909,2013-10-11,2442.36,2468.51,2471.17,2439.63,93388261,91811541654.0,1.3,1.61,39.19,0.31,2013-10-11,2437.9685,43.76276767383653,2525.494035347673,44.364057299956606,-0.003986458951173777
910,2013-10-14,2472.27,2472.54,2483.13,2462.55,100081301,99109155920.0,0.83,0.16,4.03,0.33,2013-10-14,2444.5085,38.022326720112666,2520.5531534402253,47.52885022053045,0.01862959972315137
911,2013-10-15,2475.32,2467.52,2479.13,2449.42,89173496,86100822006.0,1.2,-0.2,-5.02,0.29,2013-10-15,2449.9955,32.341762389735685,2514.6790247794715,48.330415015513175,0.014392541037857809
912,2013-10-16,2459.08,2421.37,2459.08,2409.72,88979834,83150844984.0,2.0,-1.87,-46.15,0.29,2013-10-16,2449.0335,32.9166611587893,2514.8668223175787,49.07208134493617,-0.020596289270271684
913,2013-10-17,2432.65,2413.33,2440.92,2407.78,71222474,67722892391.0,1.37,-0.33,-8.04,0.23,2013-10-17,2445.9555,33.248129899929204,2512.4517597998583,47.035182093612754,-0.012504654464808085
914,2013-10-18,2415.12,2426.05,2435.71,2410.6,60291630,59138754367.0,1.04,0.53,12.72,0.2,2013-10-18,2443.1135000000004,32.34180694672802,2507.7971138934563,42.19973009446696,-0.0012268271696932453
915,2013-10-21,2431.92,2471.32,2472.78,2423.56,84909795,82223144817.0,2.03,1.87,45.27,0.28,2013-10-21,2441.3065,29.436538926100948,2500.179577852202,54.37801257701029,0.03643622821291381
916,2013-10-22,2470.25,2445.89,2470.25,2439.86,90703029,83412053857.0,1.23,-1.03,-25.43,0.3,2013-10-22,2439.156,27.26773771328488,2493.69147542657,52.6031373517786,0.021261226654196053
917,2013-10-23,2451.56,2418.49,2474.37,2412.48,91545355,83286778556.0,2.53,-1.12,-27.4,0.3,2013-10-23,2436.161,25.991331733169716,2488.1436634663396,55.55193217022659,0.003922724404742173
918,2013-10-24,2412.24,2400.51,2422.94,2395.47,64560821,60427235951.0,1.14,-0.74,-17.98,0.21,2013-10-24,2434.8205000000003,27.137397865220247,2489.0952957304407,50.88188475007965,-0.0169136828827795
919,2013-10-25,2400.52,2368.56,2413.33,2353.99,77070182,70778094834.0,2.47,-1.33,-31.95,0.25,2013-10-25,2431.623,30.92687829466744,2493.476756589335,43.90324718356527,-0.0346514073313281
920,2013-10-28,2372.57,2365.95,2377.25,2351.86,62876152,56602098405.0,1.07,-0.11,-2.61,0.21,2013-10-28,2426.3059999999996,32.65988403628715,2491.625768072574,37.43290703068053,-0.02608548894340812
921,2013-10-29,2369.22,2372.05,2408.62,2327.9,106737833,91741559592.0,3.41,0.26,6.1,0.35,2013-10-29,2422.714,34.52166343495592,2491.7573268699116,36.23501603916941,-0.03907620386386934
922,2013-10-30,2371.85,2407.47,2407.85,2365.51,92178126,75735067216.0,1.78,1.49,35.42,0.3,2013-10-30,2421.636,34.65043911015997,2490.93687822032,46.44495786014117,-0.02631706666019562
923,2013-10-31,2398.4,2373.72,2398.4,2370.23,82736964,70393879838.0,1.17,-1.4,-33.75,0.27,2013-10-31,2421.1,35.332302500694624,2491.764605001389,34.299532911518156,-0.038013876280638126
924,2013-11-01,2373.96,2384.96,2395.0,2365.15,63055762,57820026665.0,1.26,0.47,11.24,0.21,2013-11-01,2420.5995,35.789864115719226,2492.179228231438,35.8321470169536,-0.015036941896529599
925,2013-11-04,2397.21,2380.45,2404.9,2376.35,51798461,48959462043.0,1.2,-0.19,-4.51,0.17,2013-11-04,2419.1699999999996,36.831668296104745,2492.833336592209,35.89136986745312,-0.013624328210398162
926,2013-11-05,2366.88,2383.77,2385.69,2343.8,62084488,56935549943.0,1.76,0.14,3.32,0.2,2013-11-05,2416.268,37.2382247866863,2490.7444495733725,42.92541581997446,-0.01742750561612505
927,2013-11-06,2371.32,2353.57,2383.54,2352.79,63776663,59536872794.0,1.29,-1.27,-30.2,0.21,2013-11-06,2411.2675,38.65214379225935,2488.5717875845185,39.62139631816611,-0.04764660181603353
928,2013-11-07,2351.87,2340.55,2356.67,2328.25,54821747,50942569626.0,1.21,-0.55,-13.02,0.18,2013-11-07,2406.8289999999997,41.46453308806463,2489.758066176129,35.1665510062457,-0.04306816741554187
929,2013-11-08,2329.08,2307.95,2342.67,2306.04,53788508,48564999878.0,1.57,-1.39,-32.6,0.18,2013-11-08,2398.8010000000004,44.33744869568885,2487.475897391378,20.35350052625853,-0.045706205111453846
930,2013-11-11,2305.94,2315.89,2325.23,2295.0,45739457,42566548184.0,1.31,0.34,7.94,0.15,2013-11-11,2390.9685,44.46181712259288,2479.892134245186,24.810106960161306,-0.035250842529296
931,2013-11-12,2319.36,2340.0,2342.53,2316.6,52687545,49854763423.0,1.12,1.04,24.11,0.17,2013-11-12,2384.5924999999997,41.98044580830445,2468.5533916166087,34.59470068694809,-0.01205795926638964
932,2013-11-13,2325.36,2288.12,2325.56,2287.55,59848831,53183050105.0,1.62,-2.22,-51.88,0.2,2013-11-13,2377.93,46.1983022016682,2470.326604403336,30.531785899878784,-0.03289587692047591
933,2013-11-14,2291.27,2304.5,2305.7,2279.01,57310356,51945077793.0,1.17,0.72,16.38,0.19,2013-11-14,2372.4885,48.1762039179954,2468.840907835991,38.27083638494221,-0.028477477287578323
934,2013-11-15,2306.55,2350.73,2377.21,2306.55,86391771,83147858433.0,3.07,2.01,46.23,0.28,2013-11-15,2368.7225,46.68986634953855,2462.102232699077,47.59709504262713,-0.023568310300855155
935,2013-11-18,2367.88,2428.9,2429.57,2361.04,110034633,108549512988.0,2.92,3.33,78.17,0.36,2013-11-18,2366.6014999999998,42.56514539967743,2451.7317907993547,57.311520950690614,0.0232462126956845
936,2013-11-19,2427.93,2412.16,2427.93,2405.08,78648296,79884936328.0,0.94,-0.69,-16.74,0.26,2013-11-19,2364.915,39.83919354236751,2444.593387084735,50.63362965765085,0.01140480343485839
937,2013-11-20,2428.77,2424.85,2435.43,2406.42,72291801,67741428196.0,1.2,0.53,12.69,0.24,2013-11-20,2365.233,40.31191976001386,2445.8568395200277,57.32458527920234,0.018651935558402943
938,2013-11-21,2412.45,2409.99,2415.38,2382.88,87706677,82220527035.0,1.34,-0.61,-14.86,0.29,2013-11-21,2365.707,40.80131281428784,2447.3096256285758,53.548844463348885,0.010999383329767465
939,2013-11-22,2415.29,2397.96,2419.0,2393.58,75000675,70052206585.0,1.05,-0.5,-12.03,0.25,2013-11-22,2367.177,41.43421788304791,2450.045435766096,52.43079656828723,0.018860709475392756
940,2013-11-25,2385.78,2388.63,2418.85,2380.69,66144734,63811265014.0,1.59,-0.39,-9.33,0.22,2013-11-25,2368.3109999999997,41.708323276382714,2451.7276465527652,50.663608061609054,0.02054218025677712
941,2013-11-26,2387.83,2387.42,2399.02,2380.41,59185864,53334204356.0,0.78,-0.05,-1.21,0.19,2013-11-26,2369.0795,41.92189623512152,2452.923292470243,55.019425249859104,0.03443315496436239
942,2013-11-27,2386.36,2414.48,2422.81,2383.78,75294088,70744775407.0,1.63,1.13,27.06,0.25,2013-11-27,2369.43,42.287474940495464,2454.004949880991,60.52444267289235,0.04257110657241925
943,2013-11-28,2419.15,2439.53,2460.56,2417.24,90660406,86852445384.0,1.79,1.04,25.05,0.3,2013-11-28,2372.7205,45.10539604492269,2462.931292089845,69.14280726256985,0.04253418803418807
944,2013-11-29,2442.68,2438.94,2446.4,2432.39,61803746,61907374173.0,0.57,-0.02,-0.59,0.2,2013-11-29,2375.4195,47.431370418086495,2470.282240836173,68.29304552076827,0.06591437512018605
945,2013-12-02,2423.97,2418.79,2464.86,2397.01,119655123,112921841120.0,2.78,-0.83,-20.15,0.39,2013-12-02,2377.3365000000003,48.410068360673556,2474.1566367213472,61.8527544603905,0.04959427207637224
946,2013-12-03,2410.69,2442.78,2448.33,2406.66,74455752,72045234174.0,1.72,0.99,23.99,0.24,2013-12-03,2380.287,50.57277841727666,2481.432556834553,75.39739884393062,0.03915804877633766
947,2013-12-04,2439.82,2475.14,2486.64,2434.69,102650235,94783931336.0,2.13,1.32,32.36,0.34,2013-12-04,2386.3655,54.356930848941495,2495.079361697883,76.6242276727204,0.019037424348470333
948,2013-12-05,2476.45,2468.2,2481.75,2460.58,77708932,72999931131.0,0.86,-0.28,-6.94,0.25,2013-12-05,2392.748,56.158582753154306,2505.065165506309,70.88949745705438,0.02323228973202429
949,2013-12-06,2463.04,2452.29,2470.81,2445.62,66114089,64843207895.0,1.02,-0.64,-15.91,0.22,2013-12-06,2399.9649999999997,53.917475489479465,2507.799950978959,55.34237814627012,0.01131616388642609
950,2013-12-09,2460.03,2450.87,2468.95,2445.94,57164884,57634539131.0,0.94,-0.06,-1.42,0.19,2013-12-09,2406.714,51.22012478663607,2509.154249573272,59.50685200648362,0.016962725986414906
951,2013-12-10,2456.23,2453.32,2466.66,2444.53,66941424,61236728790.0,0.9,0.1,2.45,0.22,2013-12-10,2412.38,49.69687737728871,2511.7737547545776,57.36229635376266,0.023086290013177857
952,2013-12-11,2440.5,2412.76,2440.5,2400.74,68075144,62808851026.0,1.62,-1.65,-40.56,0.22,2013-12-11,2418.612,40.20254843978459,2499.017096879569,50.63227573613341,0.010102025010152227
953,2013-12-12,2406.77,2410.01,2423.31,2402.77,50147719,47481447335.0,0.85,-0.11,-2.75,0.16,2013-12-12,2423.8875,30.09151040883072,2484.0705208176614,52.87219335462654,0.009462097159276706
954,2013-12-13,2388.66,2406.64,2416.26,2386.25,51501196,47583527668.0,1.25,-0.14,-3.37,0.17,2013-12-13,2426.683,25.124574906076788,2476.9321498121535,54.41833079829245,-0.003247075974951219
955,2013-12-16,2408.68,2367.92,2412.73,2367.43,64581674,62107893611.0,1.88,-1.61,-38.72,0.21,2013-12-16,2423.634,28.336222011681333,2480.3064440233625,45.95972153157634,-0.029354014912708615
956,2013-12-17,2369.25,2356.38,2373.29,2351.18,48483891,46306075570.0,0.93,-0.49,-11.54,0.16,2013-12-17,2420.8450000000003,32.029398913145684,2484.903797826292,37.134632418069145,-0.033850771236684785
957,2013-12-18,2356.7,2357.23,2368.58,2350.45,40015207,39675269794.0,0.77,0.04,0.85,0.13,2013-12-18,2417.4640000000004,35.01426061358983,2487.49252122718,29.588293650793645,-0.025450741899875506
958,2013-12-19,2366.21,2332.41,2370.99,2331.19,48095680,45148866928.0,1.69,-1.05,-24.82,0.16,2013-12-19,2413.585,39.84929498155447,2493.283589963109,26.4136740025683,-0.04518212855844583
959,2013-12-20,2335.05,2278.14,2338.88,2278.1,65204207,60862129503.0,2.61,-2.33,-54.27,0.21,2013-12-20,2407.594,50.02879469813397,2507.651589396268,22.946720523177547,-0.07959145745291174
960,2013-12-23,2283.8,2284.6,2295.76,2259.57,45580285,44415342954.0,1.59,0.28,6.46,0.15,2013-12-23,2402.3925000000004,57.023312118822986,2516.4391242376464,17.374804059070996,-0.07438619236690702
961,2013-12-24,2291.12,2288.25,2312.83,2270.25,45599168,45173191422.0,1.86,0.16,3.65,0.15,2013-12-24,2397.434,62.44749562211778,2522.3289912442356,6.2748584530439615,-0.06689257795774561
962,2013-12-25,2291.75,2305.11,2305.61,2281.6,44005326,41202984186.0,1.05,0.74,16.86,0.14,2013-12-25,2391.9655,65.5860902675233,2523.1376805350465,13.535751017305543,-0.059472758653049684
963,2013-12-26,2299.97,2265.33,2301.49,2263.92,51497563,48603013700.0,1.63,-1.73,-39.78,0.17,2013-12-26,2383.2555,70.33231483652433,2523.920129673049,12.230303030303162,-0.07662677514551719
964,2013-12-27,2268.53,2303.48,2315.18,2264.39,53389157,51197946376.0,2.24,1.68,38.15,0.17,2013-12-27,2376.4825,71.20465388952593,2518.8918077790518,24.072054322203954,-0.04529252805915229
965,2013-12-30,2313.38,2299.46,2316.62,2295.64,48414308,46156442661.0,0.91,-0.17,-4.02,0.16,2013-12-30,2370.516,72.46142729974815,2515.438854599496,23.082575227431803,-0.045871178957763714
966,2013-12-31,2289.01,2330.03,2333.07,2287.12,56631070,57026486218.0,2.0,1.33,30.57,0.19,2013-12-31,2364.8785,70.91281261076412,2506.704125221528,35.00235669482619,-0.031832762689891214
967,2014-01-02,2323.43,2321.98,2325.99,2310.65,45194291,49012211124.0,0.66,-0.35,-8.05,0.15,2014-01-02,2357.2205000000004,66.51224521015439,2490.244990420309,34.34242823094165,-0.019400993276799894
968,2014-01-03,2311.97,2290.78,2314.84,2280.89,59782645,57739709924.0,1.46,-1.34,-31.2,0.2,2014-01-03,2348.3495000000003,62.65095214760123,2473.6514042952026,31.24878617207233,-0.027839312844278097
969,2014-01-06,2286.37,2238.64,2286.37,2229.33,66300403,59979360128.0,2.49,-2.28,-52.14,0.22,2014-01-06,2337.6670000000004,62.20844629571931,2462.083892591439,29.947884352897418,-0.05030904918060608
970,2014-01-07,2222.31,2238.0,2246.79,2218.65,43753103,42565648108.0,1.26,-0.03,-0.64,0.14,2014-01-07,2327.0235000000002,59.99159364576867,2447.0066872915377,30.99595453669818,-0.04047744607508963
971,2014-01-08,2240.64,2241.91,2262.58,2228.42,51348854,50691488898.0,1.53,0.17,3.91,0.17,2014-01-08,2316.453,54.983072715739986,2426.41914543148,31.667302556276255,-0.01590332464203259
972,2014-01-09,2236.97,2222.22,2258.89,2220.8,55987041,54399491333.0,1.7,-0.88,-19.69,0.18,2014-01-09,2306.926,53.91473428138944,2414.755468562779,32.19237855134301,-0.027304560973474667
973,2014-01-10,2216.52,2204.85,2224.49,2200.22,54169293,47572309533.0,1.09,-0.78,-17.37,0.18,2014-01-10,2296.6679999999997,52.77451554043517,2402.21703108087,36.55180006605751,-0.03644706653556218
974,2014-01-13,2207.0,2193.68,2222.07,2183.6,50122772,46123003754.0,1.74,-0.51,-11.17,0.16,2014-01-13,2286.0199999999995,50.867697122316315,2387.755394244632,33.600288600288636,-0.04834042627032997
975,2014-01-14,2192.84,2212.85,2214.12,2179.91,54049947,46785099888.0,1.56,0.87,19.17,0.18,2014-01-14,2278.2665,49.52768139080215,2377.3218627816045,37.12079803224926,-0.02316660265833237
976,2014-01-15,2210.02,2208.94,2215.9,2193.8,48962395,45755914348.0,1.0,-0.18,-3.91,0.16,2014-01-15,2270.8945,48.24517990378784,2367.3848598075756,32.8126675483433,-0.04104224911872467
977,2014-01-16,2209.45,2211.84,2227.26,2201.56,52298902,49842784005.0,1.16,0.13,2.9,0.17,2014-01-16,2263.625,45.42260803888482,2354.4702160777697,38.9888426859896,-0.03810459847094527
978,2014-01-17,2203.82,2178.49,2205.97,2175.88,50273155,46268159163.0,1.36,-1.51,-33.35,0.16,2014-01-17,2255.929,46.18787536278221,2348.3047507255646,23.75152253349576,-0.06503778921301462
979,2014-01-20,2173.65,2165.99,2182.46,2156.46,40560154,39157227541.0,1.19,-0.57,-12.5,0.13,2014-01-20,2250.3215,49.99994255524644,2350.321385110493,22.934663584377674,-0.06717973453690396
980,2014-01-21,2168.42,2187.41,2197.92,2168.42,40306247,38590992772.0,1.36,0.99,21.42,0.13,2014-01-21,2245.4620000000004,51.20158165732957,2347.8651633146596,19.96461966135962,-0.0451243681191561
981,2014-01-22,2190.43,2243.8,2244.13,2187.53,70641375,64803357078.0,2.59,2.58,56.39,0.23,2014-01-22,2243.2395,50.20148692232335,2343.6424738446467,36.320688689809685,0.002304970875174339
982,2014-01-23,2242.25,2231.89,2248.92,2228.06,56345951,55726417393.0,0.93,-0.53,-11.91,0.18,2014-01-23,2239.5785,48.076906840160646,2335.7323136803216,38.94997560701016,-0.002730116175156394
983,2014-01-24,2225.76,2245.68,2257.35,2222.89,61167670,59563444873.0,1.54,0.62,13.79,0.2,2014-01-24,2238.596,47.72242818194239,2334.040856363885,51.54304751884972,0.0016816018484238082
984,2014-01-27,2233.01,2215.92,2233.23,2211.8,70344246,63503992484.0,0.95,-1.33,-29.76,0.23,2014-01-27,2234.218,45.417422300509074,2325.052844601018,45.70828798009643,-0.002835002835002709
985,2014-01-28,2220.78,2219.85,2233.26,2205.97,53269130,49408754555.0,1.23,0.18,3.93,0.17,2014-01-28,2230.2375,42.812403499719565,2315.862306999439,45.71250874601572,0.006803183890060627
986,2014-01-29,2225.71,2227.78,2233.06,2219.93,50222717,48788682770.0,0.59,0.36,7.93,0.16,2014-01-29,2225.125,35.79905842633712,2296.723116852674,51.13238289205711,0.015544655555960851
987,2014-01-30,2223.16,2202.45,2223.16,2200.22,43632304,43475960839.0,1.03,-1.14,-25.33,0.14,2014-01-30,2219.1485,27.880169008619298,2274.9088380172384,49.52655251321706,-0.004699821497164303
988,2014-02-07,2187.34,2212.48,2212.5,2177.12,50459315,49597106433.0,1.61,0.46,10.03,0.16,2014-02-07,2215.2335,22.213823641852024,2259.661147283704,53.72542802790109,0.0016025786123661234
989,2014-02-10,2221.54,2267.53,2270.19,2221.54,83065716,81103244127.0,2.2,2.49,55.05,0.27,2014-02-10,2216.678,24.6244992682562,2265.926998536512,59.48646773074254,0.02517813223379628
990,2014-02-11,2267.74,2285.56,2296.52,2262.6,99229829,92688969126.0,1.5,0.8,18.03,0.32,2014-02-11,2219.0559999999996,28.743839504761603,2276.5436790095227,62.67200317544316,0.04914872228011147
991,2014-02-12,2286.19,2291.25,2294.32,2276.44,76592161,73487379679.0,0.78,0.25,5.69,0.25,2014-02-12,2221.523,32.65924904866686,2286.841498097334,63.01333945134533,0.05783036856125845
992,2014-02-13,2288.45,2279.55,2307.47,2278.26,96217789,87352124305.0,1.27,-0.51,-11.7,0.31,2014-02-13,2224.3895,35.14497410728567,2294.6794482145715,67.82614831016723,0.0421228759126091
993,2014-02-14,2278.4,2295.57,2295.85,2274.43,67082997,64613327719.0,0.94,0.7,16.02,0.22,2014-02-14,2228.9255000000003,38.21103484530518,2305.3475696906107,72.57648616628336,0.023072466351724774
994,2014-02-17,2308.79,2311.65,2315.58,2293.55,87831666,86871352624.0,0.96,0.7,16.08,0.29,2014-02-17,2234.824,41.45183132265362,2317.727662645307,72.05652606163895,0.035736528233918374
995,2014-02-18,2310.31,2282.44,2310.31,2276.11,87049743,88107267954.0,1.48,-1.26,-29.21,0.28,2014-02-18,2238.3035000000004,42.41965808879336,2323.142816177587,57.59254892713979,0.016369206654554658
996,2014-02-19,2280.93,2308.66,2317.42,2274.15,99352561,88341900374.0,1.9,1.15,26.22,0.32,2014-02-19,2243.2895,44.59156073981055,2332.472621479621,64.28172787141422,0.04185169139680123
997,2014-02-20,2314.09,2287.44,2331.7,2286.2,106439533,91771595713.0,1.97,-0.92,-21.22,0.35,2014-02-20,2247.0695,44.98781478006997,2337.04512956014,57.559739319333865,0.030448003243462418
998,2014-02-21,2284.03,2264.29,2287.87,2250.65,76368993,69908188663.0,1.63,-1.01,-23.15,0.25,2014-02-21,2251.3595,42.102307659614226,2335.5641153192287,58.97103008271817,0.016388512330660854
999,2014-02-24,2246.72,2214.51,2246.72,2194.16,89215939,79599146389.0,2.32,-2.2,-49.78,0.29,2014-02-24,2253.7855,38.135289979804085,2330.0560799596083,49.15356327669292,0.005475720220663449
1000,2014-02-25,2216.51,2157.91,2225.21,2150.09,93237551,88306571728.0,3.39,-2.56,-56.6,0.3,2014-02-25,2252.3105,41.27864140909431,2334.8677828181885,40.40537200296609,-0.024664629736766086
1001,2014-02-26,2147.74,2163.41,2164.7,2137.08,77993297,68640581126.0,1.28,0.25,5.5,0.25,2014-02-26,2248.291,45.815615115621,2339.9222302312423,44.33019635180667,-0.04591780483609931
1002,2014-02-27,2170.81,2154.11,2180.06,2150.14,90104296,81587999653.0,1.38,-0.43,-9.3,0.29,2014-02-27,2244.402,50.35710513816713,2345.116210276334,41.50487556396449,-0.05751325714485722
